activity_name,activity_definition_id,activity_instance_ids_guess,problem_name,domain,bddl_path,robot_type,robot_type_source,objects_count,object_synsets,rooms,predicates,eval_command_guess
cleaning_up_after_a_meal,0,[0],cleaning_up_after_a_meal-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/cleaning_up_after_a_meal/problem0.bddl,R1Pro,--robot-type,22,"[""agent.n.01"", ""bowl.n.01"", ""chair.n.01"", ""cup.n.01"", ""detergent.n.02"", ""detergent__bottle.n.01"", ""dishwasher.n.01"", ""floor.n.01"", ""hamburger.n.01"", ""plate.n.04"", ""sack.n.01"", ""sink.n.01"", ""stain.n.01"", ""table.n.02""]","[""dining_room"", ""kitchen""]","[""covered"", ""filled"", ""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/cleaning_up_after_a_meal_eval policy=websocket task.name=cleaning_up_after_a_meal task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
cleaning_up_after_an_event,0,[0],cleaning_up_after_an_event-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/cleaning_up_after_an_event/problem0.bddl,R1Pro,--robot-type,18,"[""agent.n.01"", ""bottle__of__apple_juice.n.01"", ""broom.n.01"", ""cabinet.n.01"", ""cup.n.01"", ""curtain.n.01"", ""dishwasher.n.01"", ""disinfectant.n.01"", ""electric_refrigerator.n.01"", ""floor.n.01"", ""hotdog.n.02"", ""sink.n.01"", ""sponge.n.01"", ""water.n.06"", ""window.n.01""]","[""kitchen""]","[""covered"", ""inroom"", ""inside"", ""insource"", ""nextto"", ""ontop"", ""overlaid""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/cleaning_up_after_an_event_eval policy=websocket task.name=cleaning_up_after_an_event task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
cleaning_up_branches_and_twigs,0,[0],cleaning_up_branches_and_twigs-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/cleaning_up_branches_and_twigs/problem0.bddl,R1Pro,--robot-type,9,"[""agent.n.01"", ""ashcan.n.01"", ""branch.n.02"", ""floor.n.01"", ""grill.n.02"", ""lawn.n.01"", ""pruner.n.02""]","[""garden""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/cleaning_up_branches_and_twigs_eval policy=websocket task.name=cleaning_up_branches_and_twigs task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
cleaning_up_plates_and_food,0,[0],cleaning_up_plates_and_food-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/cleaning_up_plates_and_food/problem0.bddl,R1Pro,--robot-type,13,"[""agent.n.01"", ""bowl.n.01"", ""breakfast_table.n.01"", ""electric_refrigerator.n.01"", ""floor.n.01"", ""pizza.n.01"", ""plate.n.04"", ""sink.n.01""]","[""kitchen""]","[""inroom"", ""inside"", ""ontop"", ""open""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/cleaning_up_plates_and_food_eval policy=websocket task.name=cleaning_up_plates_and_food task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
cleaning_up_refrigerator,0,[0],cleaning_up_refrigerator-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/cleaning_up_refrigerator/problem0.bddl,R1Pro,--robot-type,14,"[""agent.n.01"", ""bar_soap.n.01"", ""bowl.n.01"", ""cabinet.n.01"", ""countertop.n.01"", ""dust.n.01"", ""electric_refrigerator.n.01"", ""floor.n.01"", ""rag.n.01"", ""sink.n.01"", ""stain.n.01"", ""tray.n.01""]","[""kitchen""]","[""covered"", ""inroom"", ""inside"", ""nextto"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/cleaning_up_refrigerator_eval policy=websocket task.name=cleaning_up_refrigerator task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
cleaning_vehicles,0,[0],cleaning_vehicles-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/cleaning_vehicles/problem0.bddl,R1Pro,--robot-type,11,"[""agent.n.01"", ""car.n.01"", ""detergent.n.02"", ""detergent__bottle.n.01"", ""dust.n.01"", ""floor.n.01"", ""mud.n.03"", ""rag.n.01"", ""sink.n.01"", ""vacuum.n.04"", ""water.n.06""]","[""bathroom"", ""garage""]","[""covered"", ""filled"", ""inroom"", ""insource"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/cleaning_vehicles_eval policy=websocket task.name=cleaning_vehicles task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
cleaning_windows,0,[0],cleaning_windows-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/cleaning_windows/problem0.bddl,R1Pro,--robot-type,15,"[""agent.n.01"", ""cabinet.n.01"", ""detergent.n.02"", ""detergent__bottle.n.01"", ""dust.n.01"", ""floor.n.01"", ""rag.n.01"", ""sink.n.01"", ""table.n.02"", ""towel.n.01"", ""window.n.01""]","[""kitchen"", ""living_room""]","[""covered"", ""filled"", ""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/cleaning_windows_eval policy=websocket task.name=cleaning_windows task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
clearing_food_from_table_into_fridge,0,[0],clearing_food_from_table_into_fridge-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/clearing_food_from_table_into_fridge/problem0.bddl,R1Pro,--robot-type,11,"[""agent.n.01"", ""breakfast_table.n.01"", ""countertop.n.01"", ""electric_refrigerator.n.01"", ""floor.n.01"", ""half__apple_pie.n.01"", ""half__chicken.n.01"", ""plate.n.04"", ""tupperware.n.01""]","[""kitchen""]","[""inroom"", ""inside"", ""ontop"", ""open""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/clearing_food_from_table_into_fridge_eval policy=websocket task.name=clearing_food_from_table_into_fridge task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
clearing_table_after_breakfast,0,[0],clearing_table_after_breakfast-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/clearing_table_after_breakfast/problem0.bddl,R1Pro,--robot-type,16,"[""agent.n.01"", ""banana.n.02"", ""breakfast_table.n.01"", ""chocolate_milk.n.01"", ""electric_refrigerator.n.01"", ""floor.n.01"", ""french_toast.n.01"", ""mug.n.04"", ""pitcher.n.02"", ""plate.n.04"", ""sink.n.01"", ""water.n.06""]","[""dining_room"", ""kitchen""]","[""covered"", ""filled"", ""inroom"", ""inside"", ""insource"", ""nextto"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/clearing_table_after_breakfast_eval policy=websocket task.name=clearing_table_after_breakfast task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
clearing_table_after_coffee,0,[0],clearing_table_after_coffee-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/clearing_table_after_coffee/problem0.bddl,R1Pro,--robot-type,7,"[""agent.n.01"", ""countertop.n.01"", ""dishwasher.n.01"", ""drip_coffee.n.01"", ""floor.n.01"", ""mug.n.04""]","[""kitchen""]","[""filled"", ""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/clearing_table_after_coffee_eval policy=websocket task.name=clearing_table_after_coffee task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
clearing_table_after_dinner,0,[0],clearing_table_after_dinner-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/clearing_table_after_dinner/problem0.bddl,R1Pro,--robot-type,11,"[""agent.n.01"", ""breakfast_table.n.01"", ""chicken.n.01"", ""electric_refrigerator.n.01"", ""floor.n.01"", ""plate.n.04"", ""sink.n.01"", ""spinach.n.02"", ""tupperware.n.01"", ""water.n.06""]","[""dining_room"", ""kitchen""]","[""inroom"", ""inside"", ""insource"", ""nextto"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/clearing_table_after_dinner_eval policy=websocket task.name=clearing_table_after_dinner task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
clearing_table_after_snacks,0,[0],clearing_table_after_snacks-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/clearing_table_after_snacks/problem0.bddl,R1Pro,--robot-type,11,"[""agent.n.01"", ""breakfast_table.n.01"", ""cabinet.n.01"", ""compost_bin.n.01"", ""dinner_napkin.n.01"", ""electric_refrigerator.n.01"", ""floor.n.01"", ""half__apple.n.01"", ""plate.n.04""]","[""dining_room"", ""kitchen""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/clearing_table_after_snacks_eval policy=websocket task.name=clearing_table_after_snacks task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
clearing_table_after_supper,0,[0],clearing_table_after_supper-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/clearing_table_after_supper/problem0.bddl,R1Pro,--robot-type,18,"[""agent.n.01"", ""breakfast_table.n.01"", ""cabinet.n.01"", ""crumb.n.03"", ""dishwasher.n.01"", ""electric_refrigerator.n.01"", ""floor.n.01"", ""meatball.n.01"", ""plate.n.04"", ""tablefork.n.01"", ""tupperware.n.01""]","[""dining_room"", ""kitchen""]","[""cooked"", ""covered"", ""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/clearing_table_after_supper_eval policy=websocket task.name=clearing_table_after_supper task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
clearing_the_table_after_dinner,0,[0],clearing_the_table_after_dinner-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/clearing_the_table_after_dinner/problem0.bddl,R1Pro,--robot-type,14,"[""agent.n.01"", ""bottle__of__catsup.n.01"", ""bowl.n.01"", ""bucket.n.01"", ""chair.n.01"", ""cup.n.01"", ""floor.n.01"", ""table.n.02""]","[""dining_room""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/clearing_the_table_after_dinner_eval policy=websocket task.name=clearing_the_table_after_dinner task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
cold_brew_coffee,0,[0],cold_brew_coffee-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/cold_brew_coffee/problem0.bddl,R1Pro,--robot-type,9,"[""agent.n.01"", ""countertop.n.01"", ""electric_refrigerator.n.01"", ""floor.n.01"", ""ground_coffee.n.01"", ""mason_jar.n.01"", ""sink.n.01"", ""tablespoon.n.02"", ""water.n.06""]","[""kitchen""]","[""contains"", ""filled"", ""inroom"", ""inside"", ""insource"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/cold_brew_coffee_eval policy=websocket task.name=cold_brew_coffee task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
collecting_aluminum_cans,0,[0],collecting_aluminum_cans-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/collecting_aluminum_cans/problem0.bddl,R1Pro,--robot-type,10,"[""agent.n.01"", ""bed.n.01"", ""bucket.n.01"", ""can__of__soda.n.01"", ""floor.n.01""]","[""bedroom""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/collecting_aluminum_cans_eval policy=websocket task.name=collecting_aluminum_cans task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
collecting_berries,0,[0],collecting_berries-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/collecting_berries/problem0.bddl,R1Pro,--robot-type,7,"[""agent.n.01"", ""blackberry.n.01"", ""floor.n.01"", ""scrub.n.01"", ""wicker_basket.n.01""]","[""garden""]","[""attached"", ""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/collecting_berries_eval policy=websocket task.name=collecting_berries task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
collecting_childrens_toys,0,[0],collecting_childrens_toys-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/collecting_childrens_toys/problem0.bddl,R1Pro,--robot-type,13,"[""agent.n.01"", ""bed.n.01"", ""board_game.n.01"", ""bookcase.n.01"", ""desk.n.01"", ""die.n.01"", ""floor.n.01"", ""teddy.n.01"", ""train_set.n.01""]","[""childs_room""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/collecting_childrens_toys_eval policy=websocket task.name=collecting_childrens_toys task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
collecting_dishes_from_around_house,0,[0],collecting_dishes_from_around_house-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/collecting_dishes_from_around_house/problem0.bddl,R1Pro,--robot-type,8,"[""agent.n.01"", ""bowl.n.01"", ""coffee_table.n.01"", ""console_table.n.01"", ""floor.n.01"", ""mug.n.04"", ""sink.n.01""]","[""bedroom"", ""kitchen"", ""living_room""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/collecting_dishes_from_around_house_eval policy=websocket task.name=collecting_dishes_from_around_house task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
collecting_dishes_from_restaurant_tables,0,[0],collecting_dishes_from_restaurant_tables-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/collecting_dishes_from_restaurant_tables/problem0.bddl,R1Pro,--robot-type,10,"[""agent.n.01"", ""breakfast_table.n.01"", ""floor.n.01"", ""plate.n.04"", ""sink.n.01"", ""water.n.06"", ""wineglass.n.01""]","[""dining_room"", ""kitchen""]","[""inroom"", ""inside"", ""insource"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/collecting_dishes_from_restaurant_tables_eval policy=websocket task.name=collecting_dishes_from_restaurant_tables task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
collecting_mail_from_the_letterbox,0,[0],collecting_mail_from_the_letterbox-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/collecting_mail_from_the_letterbox/problem0.bddl,R1Pro,--robot-type,6,"[""agent.n.01"", ""coffee_table.n.01"", ""driveway.n.01"", ""envelope.n.01"", ""floor.n.01"", ""mailbox.n.01""]","[""garden"", ""living_room""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/collecting_mail_from_the_letterbox_eval policy=websocket task.name=collecting_mail_from_the_letterbox task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
collecting_wood,0,[0],collecting_wood-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/collecting_wood/problem0.bddl,R1Pro,--robot-type,7,"[""agent.n.01"", ""floor.n.01"", ""log.n.01""]","[""garden"", ""living_room""]","[""inroom"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/collecting_wood_eval policy=websocket task.name=collecting_wood task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
composting_waste,0,[0],composting_waste-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/composting_waste/problem0.bddl,R1Pro,--robot-type,6,"[""agent.n.01"", ""apple.n.01"", ""banana.n.02"", ""compost_bin.n.01"", ""countertop.n.01"", ""floor.n.01""]","[""kitchen""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/composting_waste_eval policy=websocket task.name=composting_waste task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
cook_a_brisket,0,[0],cook_a_brisket-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/cook_a_brisket/problem0.bddl,R1Pro,--robot-type,8,"[""agent.n.01"", ""brisket.n.01"", ""cabinet.n.01"", ""chopping_board.n.01"", ""electric_refrigerator.n.01"", ""floor.n.01"", ""frying_pan.n.01"", ""oven.n.01""]","[""kitchen""]","[""cooked"", ""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/cook_a_brisket_eval policy=websocket task.name=cook_a_brisket task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
cook_a_crab,0,[0],cook_a_crab-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/cook_a_crab/problem0.bddl,R1Pro,--robot-type,10,"[""agent.n.01"", ""bowl.n.01"", ""butter.n.01"", ""cabinet.n.01"", ""crab.n.05"", ""electric_refrigerator.n.01"", ""floor.n.01"", ""melted__butter.n.01"", ""steamer.n.02"", ""stove.n.01""]","[""kitchen""]","[""cooked"", ""covered"", ""future"", ""inroom"", ""inside"", ""ontop"", ""real""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/cook_a_crab_eval policy=websocket task.name=cook_a_crab task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
cook_a_duck,0,[0],cook_a_duck-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/cook_a_duck/problem0.bddl,R1Pro,--robot-type,15,"[""agent.n.01"", ""bowl.n.01"", ""cabinet.n.01"", ""chopping_board.n.01"", ""clove.n.03"", ""duck.n.03"", ""electric_refrigerator.n.01"", ""floor.n.01"", ""oven.n.01"", ""saucepot.n.01"", ""wine_sauce.n.01"", ""wine_sauce__bottle.n.01""]","[""kitchen""]","[""cooked"", ""covered"", ""inroom"", ""inside"", ""insource"", ""ontop"", ""touching""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/cook_a_duck_eval policy=websocket task.name=cook_a_duck task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
cook_a_frozen_pie,0,[0],cook_a_frozen_pie-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/cook_a_frozen_pie/problem0.bddl,R1Pro,--robot-type,5,"[""agent.n.01"", ""apple_pie.n.01"", ""electric_refrigerator.n.01"", ""floor.n.01"", ""oven.n.01""]","[""kitchen""]","[""frozen"", ""hot"", ""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/cook_a_frozen_pie_eval policy=websocket task.name=cook_a_frozen_pie task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
cook_a_ham,0,[0],cook_a_ham-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/cook_a_ham/problem0.bddl,R1Pro,--robot-type,11,"[""agent.n.01"", ""cabinet.n.01"", ""casserole.n.02"", ""electric_refrigerator.n.01"", ""floor.n.01"", ""glaze.n.01"", ""glaze__bottle.n.01"", ""oven.n.01"", ""salt.n.02"", ""salt__shaker.n.01"", ""virginia_ham.n.01""]","[""kitchen""]","[""cooked"", ""covered"", ""inroom"", ""inside"", ""insource"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/cook_a_ham_eval policy=websocket task.name=cook_a_ham task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
cook_a_pumpkin,0,[0],cook_a_pumpkin-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/cook_a_pumpkin/problem0.bddl,R1Pro,--robot-type,11,"[""agent.n.01"", ""butter.n.01"", ""casserole.n.02"", ""chopping_board.n.01"", ""countertop.n.01"", ""electric_refrigerator.n.01"", ""floor.n.01"", ""melted__butter.n.01"", ""oven.n.01"", ""pumpkin.n.02"", ""tupperware.n.01""]","[""kitchen""]","[""cooked"", ""covered"", ""future"", ""inroom"", ""inside"", ""ontop"", ""real""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/cook_a_pumpkin_eval policy=websocket task.name=cook_a_pumpkin task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
cook_a_turkey,0,[0],cook_a_turkey-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/cook_a_turkey/problem0.bddl,R1Pro,--robot-type,11,"[""agent.n.01"", ""butter.n.01"", ""cabinet.n.01"", ""floor.n.01"", ""frying_pan.n.01"", ""melted__butter.n.01"", ""oven.n.01"", ""rosemary.n.02"", ""rosemary__shaker.n.01"", ""turkey.n.04"", ""wax_paper.n.01""]","[""kitchen""]","[""cooked"", ""covered"", ""future"", ""inroom"", ""inside"", ""insource"", ""ontop"", ""real""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/cook_a_turkey_eval policy=websocket task.name=cook_a_turkey task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
